ticker,timeframe,timestamp,open,high,low,close,volume,candle_pattern,atr_period,atr_multiplier,atr_value,long_stop,short_stop,direction,buy_signal,sell_signal,ema_11,ema_22,ema_50,ema_200,obv,ma_period,ma_value,bb_std,upper_band,lower_band,rsi_14,pp,r1,r2,r3,s1,s2,s3
BTCUSDT,1h,2025-01-21 23:00:00,105996.01000000,106284.00000000,105420.00000000,106143.82000000,1093.86022000,Hammer,22.0,3.00,4233.47712188,102797.86287812,105599.45712188,1.0,False,False,105629.41653040,104915.65809293,104430.52398946,101894.94314901,104973.41323200,14,99627.99610200,2.0000,,,57.54773029,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 22:00:00,106772.23000000,106772.24000000,105971.99000000,105996.01000000,590.06415000,Tweezer Top,22.0,3.00,4311.64269911,102719.69730089,105677.62269911,1.0,False,False,105526.53583648,104798.69029225,104360.59354005,101852.24086910,103879.55301200,14,98713.35943771,2.0000,,,56.90255889,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 21:00:00,106137.51000000,106814.37000000,105772.00000000,106772.23000000,1191.84971000,Inverted Hammer,22.0,3.00,4402.63758954,102628.70241046,105590.38758954,1.0,False,False,105432.64100377,104684.65984389,104293.84184781,101810.59494819,104469.61716200,14,97732.08677057,2.0000,,,61.45707689,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 20:00:00,107031.34000000,107199.99000000,105924.24000000,106137.51000000,1639.24920000,Evening Star,22.0,3.00,4463.37699857,102567.96300143,105651.12699857,1.0,False,False,105164.72320453,104485.84363855,104192.68314772,101760.72926927,103277.76745200,14,96623.85793057,2.0000,,,58.96306687,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 19:00:00,106861.18000000,107150.00000000,106263.84000000,107031.34000000,1336.84691000,Hammer,22.0,3.00,4493.66876041,102537.67123959,105681.41876041,1.0,False,False,104970.16584543,104328.54208032,104113.30245987,101716.74152324,104917.01665200,14,95681.95835700,2.0000,,,64.41332846,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 18:00:00,106173.27000000,107240.81000000,105892.00000000,106861.18000000,2322.19094000,,22.0,3.00,4581.05870138,102280.12129862,105768.80870138,1.0,False,False,104557.93101452,104071.13275463,103994.19888681,101663.32847322,103580.16974200,14,94514.19604271,2.0000,,,63.82217864,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 17:00:00,104965.99000000,106400.00000000,104888.24000000,106173.26000000,1731.22772000,,22.0,3.00,4606.51721097,101566.74278903,105166.16430489,1.0,True,False,104097.28121742,103805.41396936,103877.17924953,101611.08875938,101257.97880200,14,93539.27036843,2.0000,,,61.41608659,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 16:00:00,103942.99000000,106500.99000000,103822.02000000,104965.99000000,4366.96821000,,22.0,3.00,4609.90945911,100356.08054089,105166.16430489,-1.0,False,False,103682.08546091,103579.90482359,103783.46166788,101565.23779214,99526.75108200,14,92828.62285700,2.0000,,,56.72602666,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 15:00:00,103260.90000000,104109.98000000,102803.43000000,103943.00000000,2907.27364000,Inverted Hammer,22.0,3.00,4446.71895716,100073.26104284,105166.16430489,-1.0,False,False,103425.30455309,103447.89671155,103735.19520535,101531.05937799,95159.78287200,14,92138.70280700,2.0000,,,52.14944294,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 14:00:00,104457.08000000,105320.00000000,103001.00000000,103260.91000000,3365.70838000,Hanging Man,22.0,3.00,4471.81747893,103372.82383267,105166.16430489,-1.0,False,False,103321.76546371,103400.74401741,103726.71337699,101506.81876872,92252.50923200,14,91614.14053200,2.0000,,,48.79671698,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 13:00:00,104519.98000000,104999.99000000,104149.18000000,104457.07000000,1599.06258000,Doji,22.0,3.00,4353.47545412,103372.82383267,105166.16430489,-1.0,False,False,103333.93655645,103414.06154288,103745.72575973,101489.18971112,95618.21761200,14,91024.10232414,2.0000,,,55.08132749,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 12:00:00,103758.25000000,104708.41000000,103610.77000000,104519.98000000,2027.20606000,,22.0,3.00,4439.23952336,103372.82383267,105166.16430489,-1.0,False,False,103109.30986774,103314.72740410,103716.69130094,101459.36176852,97217.28019200,14,90394.85306557,2.0000,,,55.42996821,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 11:00:00,103160.85000000,103973.02000000,103073.86000000,103758.25000000,1718.25988000,,22.0,3.00,4493.82616733,103372.82383267,105166.16430489,-1.0,False,False,102827.17584129,103199.94144259,103683.90400710,101428.60178629,95190.07413200,14,89781.17021129,2.0000,,,52.01509104,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 10:00:00,102707.07000000,103364.74000000,102582.00000000,103160.85000000,1303.31432000,,22.0,3.00,4579.36646101,103376.94353899,105166.16430489,-1.0,False,False,102640.96100954,103146.76919903,103680.86947678,101405.18823641,93471.81425200,14,89202.03777914,2.0000,,,49.17945190,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 09:00:00,102466.82000000,102894.29000000,102072.13000000,102707.08000000,2026.76426000,,22.0,3.00,4685.61153059,103270.69846941,105166.16430489,-1.0,False,False,102536.98321145,103145.42817036,103702.09476154,101387.54339456,92168.49993200,14,88834.14030057,2.0000,,,46.96910137,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 08:00:00,101989.06000000,102496.74000000,101740.82000000,102466.81000000,1187.32227000,Tweezer Bottom,22.0,3.00,4791.28446061,103447.90553939,105166.16430489,-1.0,False,False,102502.96385374,103187.17561516,103742.70760895,101374.28172014,90141.73567200,14,88637.96658700,2.0000,,,45.81027644,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 07:00:00,102176.04000000,102480.00000000,101799.57000000,101989.05000000,1136.76002000,,22.0,3.00,4911.45229207,103327.73770793,105166.16430489,-1.0,False,False,102510.19462449,103255.78186422,103794.78506238,101363.30153642,88954.41340200,14,88735.65012771,2.0000,,,43.53194324,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 06:00:00,101365.98000000,102186.15000000,101111.68000000,102176.04000000,1522.82917000,,22.0,3.00,5048.12668693,103191.06331307,105166.16430489,-1.0,False,False,102614.42354939,103376.42299415,103868.48853432,101357.01260714,90091.17342200,14,88651.35680057,2.0000,,,44.20743418,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 05:00:00,102344.21000000,102527.39000000,101339.49000000,101365.98000000,1362.86605000,,22.0,3.00,5135.01795774,103184.99204226,105166.16430489,-1.0,False,False,102702.10025927,103490.74518406,103937.56806633,101348.78117605,88568.34425200,14,89553.11309700,2.0000,,,40.49299104,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 04:00:00,102936.01000000,102974.14000000,101928.58000000,102344.20000000,1377.70334000,,22.0,3.00,5209.84262239,103110.16737761,105166.16430489,-1.0,False,False,102969.32431112,103693.10377302,104042.53084455,101348.60832355,89931.21030200,14,90192.27061057,2.0000,,,43.75982956,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 03:00:00,102545.57000000,103260.10000000,102300.00000000,102936.01000000,1441.04326000,,22.0,3.00,5308.56465203,103011.44534797,105166.16430489,-1.0,False,False,103094.34917335,103821.57079902,104111.85047085,101338.60237705,91308.91364200,14,91050.97814629,2.0000,,,45.83726525,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 02:00:00,101498.23000000,102763.33000000,101064.87000000,102545.56000000,2051.95936000,,22.0,3.00,5424.19630213,102895.81369787,105166.16430489,-1.0,False,False,103126.01700802,103905.90992274,104159.84395946,101322.54802908,89867.87038200,14,91955.59115343,2.0000,,,44.21482308,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 01:00:00,101187.75000000,102233.26000000,100119.04000000,101498.24000000,3823.93670000,,22.0,3.00,5439.85422128,102880.15577872,105166.16430489,-1.0,False,False,103242.10840962,104035.46705824,104225.73310066,101310.25645149,87815.91102200,14,92791.88430914,2.0000,,,39.71710726,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-21 00:00:00,102260.00000000,102672.00000000,101086.12000000,101187.75000000,2816.75367000,,22.0,3.00,5396.86346991,102923.14653009,105166.16430489,-1.0,False,False,103590.88209155,104277.10773045,104337.05934967,101308.36716959,83991.97432200,14,94121.65853700,2.0000,,,38.34875284,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 23:00:00,103607.99000000,103728.52000000,101701.01000000,102260.01000000,1816.99224000,Tweezer Top,22.0,3.00,5427.30268276,102923.90861806,105166.16430489,-1.0,False,False,104071.50850986,104571.33227621,104465.60258843,101309.57940245,86808.72799200,14,95613.90702700,2.0000,,,41.35930049,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 22:00:00,102596.00000000,103815.98000000,101846.15000000,103608.00000000,1543.50015000,Inverted Hammer,22.0,3.00,5396.10138194,102923.90861806,105166.16430489,-1.0,False,False,104433.80821183,104791.45820728,104555.62677571,101300.02733615,88625.72023200,14,97027.89370771,2.0000,,,45.53195515,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 21:00:00,103647.16000000,104080.00000000,102562.99000000,102596.00000000,1239.02947000,,22.0,3.00,5371.65430489,102948.35569511,105166.16430489,-1.0,False,False,104598.96985419,104904.16851273,104594.30541962,101276.83163098,87082.22008200,14,98545.46781486,2.0000,,,41.41134075,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 20:00:00,103691.64000000,104331.00000000,103352.00000000,103647.16000000,1100.81839000,Doji,22.0,3.00,5410.73165274,102909.27834726,105205.24165274,-1.0,False,False,104999.56382503,105123.99408538,104675.86890614,101263.57365742,88321.24955200,14,99996.62791343,2.0000,,,44.67081614,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 19:00:00,103930.66000000,103964.43000000,102733.77000000,103691.63000000,2087.23730000,,22.0,3.00,5528.52839811,102791.48160189,105323.03839811,-1.0,False,False,105270.04459004,105264.64495065,104717.85702475,101239.61801579,89422.06794200,14,101982.23503700,2.0000,,,44.80936752,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 18:00:00,102963.31000000,104469.15000000,102738.23000000,103930.66000000,3734.99842000,,22.0,3.00,5615.98308374,102704.02691626,105410.49308374,-1.0,False,False,105585.72750804,105414.45589833,104759.74384209,101214.97467926,91509.30524200,14,103182.22781686,2.0000,,,45.51395041,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 17:00:00,106670.37000000,106778.05000000,100333.00000000,102963.32000000,14941.45475000,Tweezer Top,22.0,3.00,5636.13656391,103997.96188436,105430.64656391,-1.0,False,True,105916.74100965,105555.76979341,104793.58399891,101187.68135946,87774.30682200,14,104145.18953814,2.0000,,,42.09224967,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 16:00:00,104957.99000000,107050.00000000,103708.00000000,106670.38000000,5199.21213000,Inverted Hammer,22.0,3.00,4983.80259077,103997.96188436,104778.31259077,1.0,False,False,106507.42521158,105802.66977373,104868.28865193,101169.83574498,102715.76157200,14,105278.19972514,2.0000,,,54.20568498,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 15:00:00,107866.65000000,107990.00000000,104480.00000000,104957.99000000,4436.56636000,,22.0,3.00,4743.69795223,103997.96188436,104538.20795223,1.0,False,False,106474.83425390,105720.03070457,104794.73390303,101114.55389317,97516.54944200,14,105495.75184000,2.0000,,,47.75682185,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 14:00:00,107956.31000000,108130.08000000,107277.28000000,107866.65000000,2020.37994000,Tweezer Top,22.0,3.00,4468.15975948,103997.96188436,104262.66975948,1.0,False,False,106778.20310468,105792.60600976,104788.07038886,101075.92639461,101953.11580200,14,105890.91506771,2.0000,,,61.39313618,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 13:00:00,106918.83000000,108125.00000000,106651.11000000,107956.31000000,2397.52118000,,22.0,3.00,4559.10070041,103997.96188436,104353.61070041,1.0,False,False,106560.51372562,105595.07801069,104662.41407821,101007.67791616,103973.49574200,14,105728.70467043,2.0000,,,61.89903840,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 12:00:00,108239.19000000,108700.01000000,105472.95000000,106917.59000000,4856.77565000,Tweezer Top,22.0,3.00,4565.64501948,103997.96188436,104360.15501948,1.0,False,False,106281.35447074,105370.19877362,104527.96934670,100937.84241783,101575.97456200,14,105831.81696029,2.0000,,,58.19299132,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 11:00:00,107964.56000000,108550.00000000,107780.51000000,108239.19000000,1549.29703000,Tweezer Bottom,22.0,3.00,4322.04811564,103997.96188436,104116.55811564,1.0,False,False,106154.10736489,105222.82818063,104430.43380983,100877.74445218,106432.75021200,14,106646.17235800,2.0000,,,65.74877497,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 10:00:00,108132.05000000,108731.92000000,107769.18000000,107964.56000000,1721.08834000,Shooting Star,22.0,3.00,4417.93278782,103902.07721218,104212.44278782,1.0,False,False,105737.09083786,104935.55562640,104274.97437350,100803.76007482,104883.45318200,14,107474.78807214,2.0000,,,64.86860304,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 09:00:00,108320.00000000,109193.23000000,107548.00000000,108132.05000000,3267.21621000,,22.0,3.00,4490.77625390,103850.42011496,104285.28625390,1.0,False,False,105291.59700544,104647.07901939,104124.37904181,100731.79223637,106604.54152200,14,108670.73506271,2.0000,,,65.82656625,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 08:00:00,107120.65000000,108381.92000000,107093.33000000,108320.01000000,2473.29627000,Bullish Marubozu,22.0,3.00,4469.58988504,103850.42011496,104264.09988504,1.0,False,False,104723.50640653,104315.17702124,103960.80063535,100657.41778649,109871.75773200,14,109627.38947614,2.0000,,,66.85539385,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 07:00:00,107482.36000000,109499.99000000,106923.00000000,107120.65000000,8721.28782000,Tweezer Top,22.0,3.00,4498.34321290,103142.09139601,104292.85321290,1.0,False,False,104004.20568783,103933.76435659,103782.87372251,100580.40680947,107398.46146200,14,110263.30211386,2.0000,,,63.47273671,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 06:00:00,102344.20000000,109588.00000000,102220.80000000,107486.50000000,9897.78242200,,22.0,3.00,4344.40860399,103142.09139601,103293.33806132,1.0,True,False,103380.91682540,103630.25143817,103646.63795608,100514.67572213,116119.74928200,14,111119.10037800,2.0000,,,65.36220957,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 05:00:00,102232.34000000,102825.73000000,102127.99000000,102344.20000000,1231.19752000,,22.0,3.00,3498.82806132,102776.66193868,103293.33806132,-1.0,False,False,102559.80019048,103262.98967038,103489.90889306,100444.60713642,106221.96686000,14,111287.59608786,2.0000,,,43.35336708,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 04:00:00,101891.94000000,102800.27000000,101535.28000000,102232.34000000,1354.31990000,Tweezer Bottom,22.0,3.00,3565.76177853,102709.72822147,103302.98814111,-1.0,False,False,102602.92022857,103350.49344851,103536.67252135,100425.51575086,104990.76934000,14,112102.32079429,2.0000,,,42.61688211,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 03:00:00,101926.56000000,102211.08000000,101411.20000000,101891.93000000,2125.04174000,Doji,22.0,3.00,3554.84710132,102720.64289868,103302.98814111,-1.0,False,False,102677.03627429,103456.98425313,103589.91058345,100407.35671318,103636.44944000,14,113112.90614357,2.0000,,,40.42824902,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 02:00:00,100692.82000000,102321.42000000,100600.00000000,101926.42000000,2712.65655000,,22.0,3.00,3609.85696328,102665.63303672,103302.98814111,-1.0,False,False,102834.05752914,103606.03703915,103659.21591338,100392.43637863,105761.49118000,14,114078.00704071,2.0000,,,40.57384224,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 01:00:00,99794.51000000,100999.99000000,99629.86000000,100692.82000000,3366.66439000,Tweezer Bottom,22.0,3.00,3535.83777106,102739.65222894,103302.98814111,-1.0,False,False,103015.58503497,103766.00056668,103729.94227719,100377.01945782,103048.83463000,14,114809.31657357,2.0000,,,32.50050209,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-20 00:00:00,101331.57000000,101677.71000000,99550.00000000,99794.51000000,5734.89756000,,22.0,3.00,3508.47814111,102767.01185889,103302.98814111,-1.0,False,False,103480.13804197,104058.68443018,103853.90645177,100373.84558302,99682.17024000,14,115636.09274000,2.0000,,,25.67252302,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 23:00:00,103414.00000000,103414.00000000,99651.60000000,101331.57000000,7559.88233000,,22.0,3.00,3371.58995735,103280.83385420,104703.15995735,-1.0,False,False,104217.26365036,104464.79628067,104019.59610287,100379.66805119,105417.06780000,14,116821.87078143,2.0000,,,30.58876815,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 22:00:00,103684.43000000,104500.00000000,101104.71000000,103414.00000000,5056.42008000,Doji,22.0,3.00,2994.65614580,103280.83385420,106336.65739084,-1.0,False,False,104794.40238043,104763.19878359,104129.31145400,100370.10119744,112976.95013000,14,117697.98961214,2.0000,,,40.29677798,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 21:00:00,106275.49000000,106368.33000000,103684.21000000,103684.44000000,3593.34084000,Evening Star,22.0,3.00,2652.21739084,103880.42225722,106336.65739084,-1.0,False,True,105070.48285652,104891.69390584,104158.50783988,100339.50924967,118033.37021000,14,117803.02897429,2.0000,,,41.90040081,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 20:00:00,106200.00000000,106422.43000000,105486.00000000,106275.49000000,1629.00774000,Doji,22.0,3.00,2395.06774278,103880.42225722,106503.06774278,1.0,False,False,105347.69142782,105006.67046830,104177.85754763,100305.89185520,121626.71105000,14,117661.29643357,2.0000,,,64.86529815,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 19:00:00,105042.90000000,106200.74000000,104967.66000000,106200.00000000,1223.16865000,Tweezer Bottom,22.0,3.00,2375.34287339,103824.65712661,105432.15537469,1.0,False,False,105162.13171338,104885.83051290,104092.23989651,100245.89589394,119997.70331000,14,117348.44177357,2.0000,,,64.33648849,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 18:00:00,105115.80000000,105250.00000000,104902.27000000,105042.90000000,605.10250000,,22.0,3.00,2312.30015307,103320.77462531,105432.15537469,1.0,False,False,104954.55805606,104760.67151413,104006.20887188,100186.05565167,118774.53466000,14,117065.63874643,2.0000,,,54.61387563,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 17:00:00,104963.11000000,105148.42000000,104520.01000000,105115.80000000,900.94794000,Hammer,22.0,3.00,2372.73396989,103320.77462531,105432.15537469,1.0,False,False,104936.88966727,104733.79261071,103963.89494829,100137.24314566,119379.63716000,14,116784.47451000,2.0000,,,55.49902424,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 16:00:00,104936.35000000,105228.27000000,104725.68000000,104963.11000000,850.57647000,Doji,22.0,3.00,2395.94844464,103320.77462531,105432.15537469,1.0,False,False,104901.10760072,104697.41095459,103916.87841556,100087.20739838,118478.68922000,14,116375.84783857,2.0000,,,54.05061502,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 15:00:00,105159.99000000,105247.40000000,104500.01000000,104936.35000000,1510.85148000,,22.0,3.00,2438.24265629,103320.77462531,105432.15537469,1.0,False,False,104888.70712087,104672.10628360,103874.17508559,100038.20335213,117628.11275000,14,115971.87588357,2.0000,,,53.80593486,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 14:00:00,104964.72000000,105706.48000000,104789.60000000,105160.00000000,1991.10223000,,22.0,3.00,2447.57944945,103320.77462531,105432.15537469,1.0,False,False,104879.17854504,104646.94021537,103830.82100745,99988.97574763,119138.96423000,14,115537.81186714,2.0000,,,56.12533741,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 13:00:00,104936.54000000,105321.87000000,104850.58000000,104964.71000000,1148.03736000,Doji,22.0,3.00,2433.14799466,103320.77462531,105432.15537469,1.0,False,False,104823.01425405,104598.07737874,103776.56880367,99937.00565464,117147.86200000,14,114957.83675571,2.0000,,,54.53628854,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 12:00:00,104363.24000000,105040.30000000,104300.75000000,104936.54000000,1376.12368000,,22.0,3.00,2481.68504203,103320.77462531,105432.15537469,1.0,False,False,104794.67510486,104563.15998623,103728.07324463,99886.47596273,115999.82464000,14,114565.21060571,2.0000,,,54.31466164,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 11:00:00,104823.86000000,105350.00000000,104209.56000000,104363.23000000,1659.36186000,,22.0,3.00,2494.21052022,103320.77462531,105432.15537469,1.0,False,False,104766.30212584,104527.59998492,103678.74807095,99835.72155029,114623.70096000,14,114202.12860357,2.0000,,,49.67884594,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 10:00:00,105299.81000000,105299.81000000,104405.13000000,104823.86000000,1399.66861000,,22.0,3.00,2450.06244975,103320.77462531,105432.15537469,1.0,False,False,104846.91655100,104543.25426920,103650.81003303,99790.21895281,116283.06282000,14,113907.47097500,2.0000,,,53.74785312,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 09:00:00,104428.23000000,105496.03000000,103450.69000000,105299.81000000,3235.23023000,,22.0,3.00,2438.92066164,103320.77462531,105432.15537469,1.0,False,False,104851.52786120,104516.52991389,103602.93044254,99739.62959555,117682.73143000,14,113537.66913643,2.0000,,,58.33188235,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 08:00:00,105167.11000000,105167.12000000,104305.36000000,104428.24000000,1601.61344000,,22.0,3.00,2262.86831220,103320.77462531,105432.15537469,1.0,False,False,104761.87143344,104441.93181045,103533.67005244,99683.74838545,114447.50120000,14,113123.49662071,2.0000,,,51.26394128,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 07:00:00,105568.29000000,105594.63000000,104960.26000000,105167.12000000,1197.63117000,Tweezer Top,22.0,3.00,2247.51537469,103320.77462531,105432.15537469,1.0,False,False,104828.59772013,104443.23579239,103497.15699335,99636.06505264,116049.11464000,14,112898.80324286,2.0000,,,59.16406722,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 06:00:00,105116.51000000,105634.78000000,105030.00000000,105568.29000000,1208.28488000,,22.0,3.00,2263.91563062,103304.37436938,105423.20563062,1.0,False,False,104760.89326416,104374.29443929,103428.99523798,99580.47656071,117246.74581000,14,112498.27472500,2.0000,,,64.14803509,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
BTCUSDT,1h,2025-01-19 05:00:00,105032.04000000,105131.70000000,104191.19000000,105116.52000000,1200.22558000,Doji,22.0,3.00,2285.32399399,102831.19600601,105081.54037465,1.0,True,False,104599.41391699,104260.58057636,103341.67708443,99520.29753117,116038.46093000,14,111954.63305714,2.0000,,,60.68480014,43368.16000000,48181.32000000,53782.64000000,58595.80000000,37766.84000000,32953.68000000,27352.36000000
